transaction_id,transaction_timestamp,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,sales_channel,api_ingestion_flag,sale_date,year,month,day_of_week,category,cost_price,net_unit_price,calculated_total,total_cost,gross_profit
TXN-101514,2026-06-21 13:46:00,STR-106,CUST-5054,PRD-1001,3,18543.28,0.15,47285.36,Cash,Mobile App,,2026-06-21,2026,6,Sunday,Clothing,13084.9,15761.787999999999,47285.36,39254.7,8030.66
TXN-101515,2026-02-15 19:00:00,STR-103,CUST-5113,PRD-1012,4,5210.26,0.1,18756.94,Debit Card,Mobile App,,2026-02-15,2026,2,Sunday,Sports & Outdoors,2949.0,4689.234,18756.94,11796.0,6960.94
TXN-101516,2026-03-21 13:06:00,STR-114,CUST-5094,PRD-1012,1,5210.26,0.2,4168.21,Debit Card,Mobile App,,2026-03-21,2026,3,Saturday,Sports & Outdoors,2949.0,4168.2080000000005,4168.21,2949.0,1219.21
TXN-101517,2026-01-09 18:17:00,STR-110,CUST-5122,PRD-1000,5,1111.79,0.1,5003.06,Net Banking,In-Store,,2026-01-09,2026,1,Friday,Electronics,681.81,1000.611,5003.06,3409.05,1594.01
TXN-101518,2026-06-10 08:36:00,STR-113,CUST-5007,PRD-1044,3,2067.7,0.1,5582.79,Net Banking,Mobile App,,2026-06-10,2026,6,Wednesday,Clothing,1147.24,1860.9299999999998,5582.79,3441.72,2141.07
TXN-101519,2026-02-14 15:47:00,STR-113,CUST-5165,PRD-1040,4,6993.15,0.15,23776.71,Cash,In-Store,,2026-02-14,2026,2,Saturday,Clothing,5249.48,5944.1775,23776.71,20997.92,2778.79
TXN-101520,2026-06-06 19:09:00,STR-111,CUST-5188,PRD-1002,3,14966.66,0.0,44899.98,Credit Card,In-Store,,2026-06-06,2026,6,Saturday,Electronics,8341.07,14966.66,44899.98,25023.21,19876.77
TXN-101521,2026-01-15 15:40:00,STR-111,CUST-5015,PRD-1005,4,11505.07,0.0,46020.28,Debit Card,In-Store,,2026-01-15,2026,1,Thursday,Clothing,7063.93,11505.07,46020.28,28255.72,17764.56
TXN-101522,2026-06-17 17:47:00,STR-100,CUST-5085,PRD-1034,3,9660.26,0.05,27531.74,Debit Card,Mobile App,,2026-06-17,2026,6,Wednesday,Clothing,5672.08,9177.247,27531.74,17016.24,10515.5
TXN-101523,2026-05-13 08:42:00,STR-106,CUST-5106,PRD-1010,5,24341.31,0.1,109535.9,UPI,In-Store,,2026-05-13,2026,5,Wednesday,Electronics,15506.95,21907.179,109535.9,77534.75,32001.15
TXN-101524,2026-03-10 09:11:00,STR-107,CUST-5011,PRD-1012,5,5210.26,0.05,24748.74,Debit Card,Mobile App,,2026-03-10,2026,3,Tuesday,Sports & Outdoors,2949.0,4949.747,24748.74,14745.0,10003.74
TXN-101525,2026-02-14 18:47:00,STR-113,CUST-5000,PRD-1012,5,5210.26,0.15,22143.61,Debit Card,Online,,2026-02-14,2026,2,Saturday,Sports & Outdoors,2949.0,4428.7210000000005,22143.61,14745.0,7398.61
TXN-101526,2026-03-29 15:36:00,STR-113,CUST-5178,PRD-1035,3,15173.74,0.0,45521.22,UPI,Mobile App,,2026-03-29,2026,3,Sunday,Electronics,10050.77,15173.74,45521.22,30152.31,15368.91
TXN-101527,2026-01-24 10:46:00,STR-101,CUST-5047,PRD-1029,1,17201.59,0.0,17201.59,Debit Card,Mobile App,,2026-01-24,2026,1,Saturday,Electronics,11585.33,17201.59,17201.59,11585.33,5616.26
TXN-101528,2026-01-03 11:40:00,STR-105,CUST-5117,PRD-1040,1,6993.15,0.05,6643.49,UPI,Mobile App,,2026-01-03,2026,1,Saturday,Clothing,5249.48,6643.492499999999,6643.49,5249.48,1394.01
TXN-101529,2026-02-03 12:03:00,STR-106,CUST-5180,PRD-1015,3,9568.8,0.05,27271.08,Debit Card,In-Store,,2026-02-03,2026,2,Tuesday,Clothing,5723.93,9090.359999999999,27271.08,17171.79,10099.29
TXN-101530,2026-03-22 14:14:00,STR-113,CUST-5048,PRD-1017,2,11824.84,0.2,18919.74,Debit Card,In-Store,,2026-03-22,2026,3,Sunday,Clothing,7237.84,9459.872000000001,18919.74,14475.68,4444.06
TXN-101531,2026-06-28 15:16:00,STR-101,CUST-5125,PRD-1011,3,20820.24,0.1,56214.65,Debit Card,Mobile App,,2026-06-28,2026,6,Sunday,Home & Kitchen,14413.01,18738.216,56214.65,43239.03,12975.62
TXN-101532,2026-04-26 21:40:00,STR-110,CUST-5043,PRD-1023,3,6936.43,0.2,16647.43,UPI,Mobile App,,2026-04-26,2026,4,Sunday,Sports & Outdoors,4747.67,5549.144,16647.43,14243.01,2404.42
TXN-101533,2026-05-26 11:44:00,STR-106,CUST-5088,PRD-1024,2,9368.27,0.2,14989.23,Debit Card,In-Store,,2026-05-26,2026,5,Tuesday,Beauty & Care,7301.49,7494.616000000001,14989.23,14602.98,386.25
TXN-101534,2026-03-10 09:32:00,STR-112,CUST-5053,PRD-1021,5,5708.56,0.2,22834.24,Debit Card,In-Store,,2026-03-10,2026,3,Tuesday,Home & Kitchen,3795.18,4566.848000000001,22834.24,18975.9,3858.34
TXN-101535,2026-01-30 16:42:00,STR-110,CUST-5047,PRD-1029,3,17201.59,0.0,51604.77,Net Banking,In-Store,,2026-01-30,2026,1,Friday,Electronics,11585.33,17201.59,51604.77,34755.99,16848.78
TXN-101536,2026-04-06 17:24:00,STR-110,CUST-5150,PRD-1029,5,17201.59,0.1,77407.15,UPI,Online,,2026-04-06,2026,4,Monday,Electronics,11585.33,15481.431,77407.16,57926.65,19480.51
TXN-101537,2026-01-03 10:26:00,STR-107,CUST-5085,PRD-1044,1,2067.7,0.1,1860.93,Debit Card,Mobile App,,2026-01-03,2026,1,Saturday,Clothing,1147.24,1860.9299999999998,1860.93,1147.24,713.69
TXN-101538,2026-03-20 10:29:00,STR-108,CUST-5047,PRD-1006,2,17604.11,0.1,31687.4,UPI,Online,,2026-03-20,2026,3,Friday,Clothing,11059.92,15843.699,31687.4,22119.84,9567.56
TXN-101539,2026-05-28 19:27:00,STR-111,CUST-5102,PRD-1039,4,3644.72,0.2,11663.1,Net Banking,In-Store,,2026-05-28,2026,5,Thursday,Clothing,2403.02,2915.776,11663.1,9612.08,2051.02
TXN-101540,2026-03-28 15:43:00,STR-106,CUST-5076,PRD-1016,3,15423.32,0.2,37015.97,UPI,In-Store,,2026-03-28,2026,3,Saturday,Electronics,9089.92,12338.656,37015.97,27269.76,9746.21
TXN-101541,2026-04-18 14:49:00,STR-104,CUST-5147,PRD-1048,5,13710.77,0.0,68553.85,Net Banking,Mobile App,,2026-04-18,2026,4,Saturday,Clothing,9822.0,13710.77,68553.85,49110.0,19443.85
TXN-101542,2026-02-12 12:56:00,STR-109,CUST-5178,PRD-1001,2,18543.28,0.2,29669.25,Cash,In-Store,,2026-02-12,2026,2,Thursday,Clothing,13084.9,14834.624,29669.25,26169.8,3499.45
TXN-101543,2026-06-19 13:50:00,STR-100,CUST-5023,PRD-1036,2,22028.56,0.05,41854.26,Debit Card,In-Store,,2026-06-19,2026,6,Friday,Home & Kitchen,16329.4,20927.132,41854.26,32658.8,9195.46
TXN-101544,2026-02-12 15:00:00,STR-110,CUST-5037,PRD-1022,4,6988.83,0.15,23762.02,Credit Card,In-Store,,2026-02-12,2026,2,Thursday,Clothing,4240.29,5940.5055,23762.02,16961.16,6800.86
TXN-101545,2026-02-17 11:54:00,STR-103,CUST-5111,PRD-1019,3,20633.99,0.0,61901.97,UPI,Mobile App,,2026-02-17,2026,2,Tuesday,Clothing,15169.3,20633.99,61901.97,45507.9,16394.07
TXN-101546,2026-04-06 08:30:00,STR-102,CUST-5088,PRD-1015,2,9568.8,0.2,15310.08,UPI,Online,,2026-04-06,2026,4,Monday,Clothing,5723.93,7655.04,15310.08,11447.86,3862.22
TXN-101547,2026-05-01 18:24:00,STR-113,CUST-5118,PRD-1035,4,15173.74,0.05,57660.21,Credit Card,In-Store,,2026-05-01,2026,5,Friday,Electronics,10050.77,14415.053,57660.21,40203.08,17457.13
TXN-101548,2026-02-04 14:49:00,STR-105,CUST-5072,PRD-1024,2,9368.27,0.1,16862.89,Net Banking,Mobile App,,2026-02-04,2026,2,Wednesday,Beauty & Care,7301.49,8431.443000000001,16862.89,14602.98,2259.91
TXN-101549,2026-03-30 15:42:00,STR-111,CUST-5150,PRD-1025,5,12590.63,0.0,62953.15,UPI,In-Store,,2026-03-30,2026,3,Monday,Sports & Outdoors,9113.47,12590.63,62953.15,45567.35,17385.8
TXN-101550,2026-04-05 13:21:00,STR-108,CUST-5000,PRD-1038,2,18431.47,0.05,35019.79,Cash,Mobile App,,2026-04-05,2026,4,Sunday,Electronics,13596.63,17509.8965,35019.79,27193.26,7826.53
TXN-101551,2026-06-15 11:08:00,STR-107,CUST-5048,PRD-1048,4,13710.77,0.0,54843.08,UPI,In-Store,,2026-06-15,2026,6,Monday,Clothing,9822.0,13710.77,54843.08,39288.0,15555.08
TXN-101552,2026-03-28 14:41:00,STR-102,CUST-5108,PRD-1019,4,20633.99,0.0,82535.96,Credit Card,Online,,2026-03-28,2026,3,Saturday,Clothing,15169.3,20633.99,82535.96,60677.2,21858.76
TXN-101553,2026-01-09 12:26:00,STR-102,CUST-5041,PRD-1019,4,20633.99,0.15,70155.57,Net Banking,Mobile App,,2026-01-09,2026,1,Friday,Clothing,15169.3,17538.8915,70155.57,60677.2,9478.37
TXN-101554,2026-01-22 13:43:00,STR-111,CUST-5025,PRD-1033,1,21120.74,0.15,17952.63,Net Banking,In-Store,,2026-01-22,2026,1,Thursday,Home & Kitchen,14082.52,17952.629,17952.63,14082.52,3870.11
TXN-101555,2026-05-28 16:24:00,STR-110,CUST-5116,PRD-1010,3,24341.31,0.05,69372.73,UPI,Online,,2026-05-28,2026,5,Thursday,Electronics,15506.95,23124.2445,69372.73,46520.85,22851.88
TXN-101556,2026-01-14 12:27:00,STR-104,CUST-5189,PRD-1041,4,23258.31,0.15,79078.25,UPI,Mobile App,,2026-01-14,2026,1,Wednesday,Clothing,16832.29,19769.5635,79078.25,67329.16,11749.09
TXN-101557,2026-05-02 19:21:00,STR-113,CUST-5136,PRD-1028,5,6658.9,0.1,29965.05,Debit Card,In-Store,,2026-05-02,2026,5,Saturday,Sports & Outdoors,4509.69,5993.01,29965.05,22548.45,7416.6
TXN-101558,2026-04-09 21:43:00,STR-101,CUST-5038,PRD-1011,4,20820.24,0.2,66624.77,UPI,Online,,2026-04-09,2026,4,Thursday,Home & Kitchen,14413.01,16656.192000000003,66624.77,57652.04,8972.73
TXN-101559,2026-02-20 16:52:00,STR-109,CUST-5186,PRD-1045,5,14916.37,0.1,67123.67,Net Banking,Online,,2026-02-20,2026,2,Friday,Clothing,8228.67,13424.733,67123.67,41143.35,25980.32
TXN-101560,2026-01-11 09:55:00,STR-107,CUST-5117,PRD-1003,4,6199.42,0.1,22317.91,Debit Card,In-Store,,2026-01-11,2026,1,Sunday,Clothing,4268.08,5579.478,22317.91,17072.32,5245.59
TXN-101561,2026-04-19 13:43:00,STR-104,CUST-5196,PRD-1038,3,18431.47,0.1,49764.97,UPI,Mobile App,,2026-04-19,2026,4,Sunday,Electronics,13596.63,16588.323,49764.97,40789.89,8975.08
TXN-101562,2026-04-02 14:01:00,STR-107,CUST-5083,PRD-1017,2,11824.84,0.1,21284.71,Debit Card,Mobile App,,2026-04-02,2026,4,Thursday,Clothing,7237.84,10642.356,21284.71,14475.68,6809.03
TXN-101563,2026-04-02 19:02:00,STR-108,CUST-5189,PRD-1002,5,14966.66,0.0,74833.3,Net Banking,In-Store,,2026-04-02,2026,4,Thursday,Electronics,8341.07,14966.66,74833.3,41705.35,33127.95
TXN-101564,2026-01-25 10:46:00,STR-102,CUST-5162,PRD-1011,1,20820.24,0.2,16656.19,Net Banking,Online,,2026-01-25,2026,1,Sunday,Home & Kitchen,14413.01,16656.192000000003,16656.19,14413.01,2243.18
TXN-101565,2026-06-26 17:15:00,STR-114,CUST-5187,PRD-1017,3,11824.84,0.15,30153.34,Cash,Mobile App,,2026-06-26,2026,6,Friday,Clothing,7237.84,10051.114,30153.34,21713.52,8439.82
TXN-101566,2026-03-25 13:02:00,STR-102,CUST-5155,PRD-1029,1,17201.59,0.0,17201.59,UPI,Online,,2026-03-25,2026,3,Wednesday,Electronics,11585.33,17201.59,17201.59,11585.33,5616.26
TXN-101567,2026-06-13 19:19:00,STR-106,CUST-5102,PRD-1032,1,19167.84,0.1,17251.06,UPI,In-Store,,2026-06-13,2026,6,Saturday,Sports & Outdoors,12780.48,17251.056,17251.06,12780.48,4470.58
TXN-101568,2026-04-21 09:50:00,STR-103,CUST-5146,PRD-1047,3,13096.34,0.0,39289.02,Debit Card,Online,,2026-04-21,2026,4,Tuesday,Electronics,8041.8,13096.34,39289.02,24125.4,15163.62
TXN-101569,2026-03-04 19:51:00,STR-100,CUST-5095,PRD-1039,5,3644.72,0.2,14578.88,Cash,Online,,2026-03-04,2026,3,Wednesday,Clothing,2403.02,2915.776,14578.88,12015.1,2563.78
TXN-101570,2026-06-26 20:11:00,STR-104,CUST-5128,PRD-1013,4,24637.91,0.1,88696.48,UPI,Mobile App,,2026-06-26,2026,6,Friday,Home & Kitchen,18397.7,22174.119,88696.48,73590.8,15105.68
TXN-101571,2026-03-11 08:26:00,STR-103,CUST-5004,PRD-1025,2,12590.63,0.1,22663.13,Net Banking,Mobile App,,2026-03-11,2026,3,Wednesday,Sports & Outdoors,9113.47,11331.567,22663.13,18226.94,4436.19
TXN-101572,2026-04-29 17:50:00,STR-110,CUST-5081,PRD-1008,3,2868.65,0.1,7745.36,UPI,In-Store,,2026-04-29,2026,4,Wednesday,Beauty & Care,2136.93,2581.7850000000003,7745.36,6410.79,1334.57
TXN-101573,2026-02-26 09:39:00,STR-104,CUST-5186,PRD-1014,1,7309.63,0.1,6578.67,Cash,Online,,2026-02-26,2026,2,Thursday,Beauty & Care,5089.02,6578.667,6578.67,5089.02,1489.65
TXN-101574,2026-03-26 16:24:00,STR-107,CUST-5142,PRD-1037,4,1918.22,0.2,6138.3,UPI,Online,,2026-03-26,2026,3,Thursday,Clothing,1442.39,1534.576,6138.3,5769.56,368.74
TXN-101575,2026-04-24 10:29:00,STR-113,CUST-5190,PRD-1021,3,5708.56,0.1,15413.11,Net Banking,In-Store,,2026-04-24,2026,4,Friday,Home & Kitchen,3795.18,5137.704000000001,15413.11,11385.54,4027.57
TXN-101576,2026-03-07 14:02:00,STR-110,CUST-5146,PRD-1034,2,9660.26,0.15,16422.44,UPI,Mobile App,,2026-03-07,2026,3,Saturday,Clothing,5672.08,8211.221,16422.44,11344.16,5078.28
TXN-101577,2026-01-22 11:47:00,STR-108,CUST-5094,PRD-1031,5,23868.44,0.1,107407.98,Debit Card,Online,,2026-01-22,2026,1,Thursday,Electronics,17935.85,21481.595999999998,107407.98,89679.25,17728.73
TXN-101578,2026-06-22 15:01:00,STR-102,CUST-5159,PRD-1048,3,13710.77,0.15,34962.46,Cash,In-Store,,2026-06-22,2026,6,Monday,Clothing,9822.0,11654.1545,34962.46,29466.0,5496.46
TXN-101579,2026-04-21 14:48:00,STR-100,CUST-5192,PRD-1039,3,3644.72,0.2,8747.33,Debit Card,Mobile App,,2026-04-21,2026,4,Tuesday,Clothing,2403.02,2915.776,8747.33,7209.06,1538.27
TXN-101580,2026-04-07 16:08:00,STR-106,CUST-5155,PRD-1047,4,13096.34,0.05,49766.09,UPI,In-Store,,2026-04-07,2026,4,Tuesday,Electronics,8041.8,12441.523,49766.09,32167.2,17598.89
TXN-101581,2026-01-29 17:18:00,STR-102,CUST-5040,PRD-1025,2,12590.63,0.05,23922.2,Net Banking,Mobile App,,2026-01-29,2026,1,Thursday,Sports & Outdoors,9113.47,11961.098499999998,23922.2,18226.94,5695.26
TXN-101582,2026-04-18 17:17:00,STR-105,CUST-5197,PRD-1026,3,15872.06,0.05,45235.37,Debit Card,Mobile App,,2026-04-18,2026,4,Saturday,Clothing,11621.18,15078.456999999999,45235.37,34863.54,10371.83
TXN-101583,2026-05-18 16:25:00,STR-103,CUST-5103,PRD-1006,3,17604.11,0.2,42249.86,Net Banking,Online,,2026-05-18,2026,5,Monday,Clothing,11059.92,14083.288,42249.86,33179.76,9070.1
TXN-101584,2026-02-15 14:18:00,STR-100,CUST-5136,PRD-1018,4,17272.73,0.05,65636.37,Debit Card,Online,,2026-02-15,2026,2,Sunday,Clothing,12848.42,16409.0935,65636.37,51393.68,14242.69
TXN-101585,2026-04-09 17:41:00,STR-106,CUST-5107,PRD-1041,2,23258.31,0.0,46516.62,Net Banking,In-Store,,2026-04-09,2026,4,Thursday,Clothing,16832.29,23258.31,46516.62,33664.58,12852.04
TXN-101586,2026-02-27 10:39:00,STR-109,CUST-5128,PRD-1040,1,6993.15,0.2,5594.52,UPI,Mobile App,,2026-02-27,2026,2,Friday,Clothing,5249.48,5594.52,5594.52,5249.48,345.04
TXN-101587,2026-03-25 17:15:00,STR-102,CUST-5145,PRD-1036,4,22028.56,0.0,88114.24,Net Banking,Mobile App,,2026-03-25,2026,3,Wednesday,Home & Kitchen,16329.4,22028.56,88114.24,65317.6,22796.64
TXN-101588,2026-06-03 20:41:00,STR-106,CUST-5141,PRD-1005,3,11505.07,0.0,34515.21,Cash,In-Store,,2026-06-03,2026,6,Wednesday,Clothing,7063.93,11505.07,34515.21,21191.79,13323.42
TXN-101589,2026-03-03 10:30:00,STR-114,CUST-5182,PRD-1010,4,24341.31,0.1,87628.72,Credit Card,Online,,2026-03-03,2026,3,Tuesday,Electronics,15506.95,21907.179,87628.72,62027.8,25600.92
TXN-101590,2026-01-08 11:36:00,STR-107,CUST-5117,PRD-1008,3,2868.65,0.0,8605.95,Credit Card,Mobile App,,2026-01-08,2026,1,Thursday,Beauty & Care,2136.93,2868.65,8605.95,6410.79,2195.16
TXN-101591,2026-02-15 15:32:00,STR-110,CUST-5028,PRD-1038,4,18431.47,0.05,70039.59,Cash,Online,,2026-02-15,2026,2,Sunday,Electronics,13596.63,17509.8965,70039.59,54386.52,15653.07
TXN-101592,2026-01-18 08:47:00,STR-100,CUST-5174,PRD-1010,2,24341.31,0.15,41380.23,Net Banking,Mobile App,,2026-01-18,2026,1,Sunday,Electronics,15506.95,20690.1135,41380.23,31013.9,10366.33
TXN-101593,2026-04-17 12:56:00,STR-111,CUST-5137,PRD-1030,4,3232.14,0.0,12928.56,UPI,Mobile App,,2026-04-17,2026,4,Friday,Home & Kitchen,2100.88,3232.14,12928.56,8403.52,4525.04
TXN-101594,2026-01-07 15:30:00,STR-113,CUST-5185,PRD-1049,5,12079.91,0.2,48319.64,UPI,Online,,2026-01-07,2026,1,Wednesday,Sports & Outdoors,8823.92,9663.928,48319.64,44119.6,4200.04
TXN-101595,2026-04-13 19:59:00,STR-108,CUST-5161,PRD-1025,1,12590.63,0.1,11331.57,Net Banking,Online,,2026-04-13,2026,4,Monday,Sports & Outdoors,9113.47,11331.567,11331.57,9113.47,2218.1
TXN-101596,2026-03-09 20:52:00,STR-109,CUST-5192,PRD-1007,1,23951.68,0.05,22754.1,UPI,Mobile App,,2026-03-09,2026,3,Monday,Clothing,15027.69,22754.095999999998,22754.1,15027.69,7726.41
TXN-101597,2026-06-18 13:09:00,STR-114,CUST-5062,PRD-1010,3,24341.31,0.15,62070.34,Net Banking,In-Store,,2026-06-18,2026,6,Thursday,Electronics,15506.95,20690.1135,62070.34,46520.85,15549.49
TXN-101598,2026-06-14 19:04:00,STR-107,CUST-5181,PRD-1016,1,15423.32,0.1,13880.99,Net Banking,In-Store,,2026-06-14,2026,6,Sunday,Electronics,9089.92,13880.988,13880.99,9089.92,4791.07
TXN-101599,2026-03-17 19:28:00,STR-105,CUST-5115,PRD-1048,3,13710.77,0.1,37019.08,Debit Card,Mobile App,,2026-03-17,2026,3,Tuesday,Clothing,9822.0,12339.693000000001,37019.08,29466.0,7553.08
TXN-101600,2026-02-05 10:33:00,STR-104,CUST-5006,PRD-1017,5,11824.84,0.0,59124.2,Credit Card,Online,,2026-02-05,2026,2,Thursday,Clothing,7237.84,11824.84,59124.2,36189.2,22935.0
TXN-101601,2026-03-20 19:10:00,STR-109,CUST-5162,PRD-1036,3,22028.56,0.1,59477.11,Debit Card,Online,,2026-03-20,2026,3,Friday,Home & Kitchen,16329.4,19825.704,59477.11,48988.2,10488.91
TXN-101602,2026-02-09 19:51:00,STR-111,CUST-5032,PRD-1045,4,14916.37,0.1,53698.93,Credit Card,Mobile App,,2026-02-09,2026,2,Monday,Clothing,8228.67,13424.733,53698.93,32914.68,20784.25
TXN-101603,2026-06-13 11:01:00,STR-113,CUST-5054,PRD-1018,4,17272.73,0.1,62181.83,Cash,Online,,2026-06-13,2026,6,Saturday,Clothing,12848.42,15545.457,62181.83,51393.68,10788.15
TXN-101604,2026-03-08 13:46:00,STR-108,CUST-5190,PRD-1009,5,20274.45,0.0,101372.25,Cash,Online,,2026-03-08,2026,3,Sunday,Home & Kitchen,14553.78,20274.45,101372.25,72768.9,28603.35
TXN-101605,2026-03-30 18:09:00,STR-109,CUST-5128,PRD-1030,5,3232.14,0.05,15352.66,Debit Card,Mobile App,,2026-03-30,2026,3,Monday,Home & Kitchen,2100.88,3070.533,15352.66,10504.4,4848.26
TXN-101606,2026-06-15 10:55:00,STR-108,CUST-5123,PRD-1023,4,6936.43,0.15,23583.86,Credit Card,Online,,2026-06-15,2026,6,Monday,Sports & Outdoors,4747.67,5895.9655,23583.86,18990.68,4593.18
TXN-101607,2026-03-29 11:19:00,STR-103,CUST-5057,PRD-1024,1,9368.27,0.0,9368.27,Credit Card,Online,,2026-03-29,2026,3,Sunday,Beauty & Care,7301.49,9368.27,9368.27,7301.49,2066.78
TXN-101608,2026-04-02 15:29:00,STR-109,CUST-5163,PRD-1038,1,18431.47,0.05,17509.9,UPI,Mobile App,,2026-04-02,2026,4,Thursday,Electronics,13596.63,17509.8965,17509.9,13596.63,3913.27
TXN-101609,2026-04-04 18:02:00,STR-106,CUST-5160,PRD-1033,2,21120.74,0.05,40129.41,UPI,Online,,2026-04-04,2026,4,Saturday,Home & Kitchen,14082.52,20064.703,40129.41,28165.04,11964.37
TXN-101610,2026-05-22 16:54:00,STR-111,CUST-5137,PRD-1032,1,19167.84,0.1,17251.06,UPI,In-Store,,2026-05-22,2026,5,Friday,Sports & Outdoors,12780.48,17251.056,17251.06,12780.48,4470.58
TXN-101611,2026-03-05 11:16:00,STR-112,CUST-5189,PRD-1028,5,6658.9,0.2,26635.6,Credit Card,Mobile App,,2026-03-05,2026,3,Thursday,Sports & Outdoors,4509.69,5327.12,26635.6,22548.45,4087.15
TXN-101612,2026-06-26 19:29:00,STR-102,CUST-5010,PRD-1041,2,23258.31,0.05,44190.79,Cash,Online,,2026-06-26,2026,6,Friday,Clothing,16832.29,22095.3945,44190.79,33664.58,10526.21
TXN-101613,2026-02-18 19:53:00,STR-114,CUST-5016,PRD-1035,3,15173.74,0.0,45521.22,Credit Card,Mobile App,,2026-02-18,2026,2,Wednesday,Electronics,10050.77,15173.74,45521.22,30152.31,15368.91
TXN-101614,2026-02-28 11:37:00,STR-112,CUST-5148,PRD-1019,1,20633.99,0.05,19602.29,Net Banking,Online,,2026-02-28,2026,2,Saturday,Clothing,15169.3,19602.2905,19602.29,15169.3,4432.99
TXN-101615,2026-03-23 20:40:00,STR-101,CUST-5050,PRD-1006,5,17604.11,0.0,88020.55,Net Banking,In-Store,,2026-03-23,2026,3,Monday,Clothing,11059.92,17604.11,88020.55,55299.6,32720.95
TXN-101616,2026-02-20 09:34:00,STR-109,CUST-5055,PRD-1028,1,6658.9,0.15,5660.06,Cash,Online,,2026-02-20,2026,2,Friday,Sports & Outdoors,4509.69,5660.065,5660.06,4509.69,1150.37
TXN-101617,2026-05-29 14:55:00,STR-114,CUST-5028,PRD-1019,5,20633.99,0.0,103169.95,Net Banking,Mobile App,,2026-05-29,2026,5,Friday,Clothing,15169.3,20633.99,103169.95,75846.5,27323.45
TXN-101618,2026-04-27 08:16:00,STR-112,CUST-5104,PRD-1012,5,5210.26,0.2,20841.04,Cash,Online,,2026-04-27,2026,4,Monday,Sports & Outdoors,2949.0,4168.2080000000005,20841.04,14745.0,6096.04
TXN-101619,2026-05-10 15:32:00,STR-104,CUST-5165,PRD-1031,2,23868.44,0.1,42963.19,Debit Card,Online,,2026-05-10,2026,5,Sunday,Electronics,17935.85,21481.595999999998,42963.19,35871.7,7091.49
TXN-101620,2026-03-12 18:35:00,STR-108,CUST-5079,PRD-1034,2,9660.26,0.1,17388.47,Net Banking,In-Store,,2026-03-12,2026,3,Thursday,Clothing,5672.08,8694.234,17388.47,11344.16,6044.31
TXN-101621,2026-01-02 13:57:00,STR-108,CUST-5120,PRD-1048,2,13710.77,0.15,23308.31,Net Banking,In-Store,,2026-01-02,2026,1,Friday,Clothing,9822.0,11654.1545,23308.31,19644.0,3664.31
TXN-101622,2026-06-22 12:06:00,STR-114,CUST-5113,PRD-1011,1,20820.24,0.15,17697.2,Debit Card,Mobile App,,2026-06-22,2026,6,Monday,Home & Kitchen,14413.01,17697.204,17697.2,14413.01,3284.19
TXN-101623,2026-02-19 20:06:00,STR-112,CUST-5059,PRD-1043,5,22540.44,0.05,107067.09,Credit Card,Online,,2026-02-19,2026,2,Thursday,Beauty & Care,14737.88,21413.417999999998,107067.09,73689.4,33377.69
TXN-101624,2026-05-16 15:06:00,STR-110,CUST-5076,PRD-1032,3,19167.84,0.1,51753.17,Cash,In-Store,,2026-05-16,2026,5,Saturday,Sports & Outdoors,12780.48,17251.056,51753.17,38341.44,13411.73
TXN-101625,2026-02-10 11:49:00,STR-106,CUST-5043,PRD-1036,2,22028.56,0.1,39651.41,Credit Card,Mobile App,,2026-02-10,2026,2,Tuesday,Home & Kitchen,16329.4,19825.704,39651.41,32658.8,6992.61
TXN-101626,2026-05-13 15:41:00,STR-109,CUST-5106,PRD-1042,2,10274.71,0.1,18494.48,Debit Card,In-Store,,2026-05-13,2026,5,Wednesday,Home & Kitchen,7238.41,9247.239,18494.48,14476.82,4017.66
TXN-101627,2026-04-05 10:19:00,STR-105,CUST-5186,PRD-1016,4,15423.32,0.1,55523.95,Debit Card,Mobile App,,2026-04-05,2026,4,Sunday,Electronics,9089.92,13880.988,55523.95,36359.68,19164.27
TXN-101628,2026-04-19 17:25:00,STR-112,CUST-5106,PRD-1020,4,2120.69,0.1,7634.48,UPI,Online,,2026-04-19,2026,4,Sunday,Home & Kitchen,1611.77,1908.621,7634.48,6447.08,1187.4
TXN-101629,2026-06-15 20:08:00,STR-107,CUST-5196,PRD-1003,4,6199.42,0.1,22317.91,Debit Card,In-Store,,2026-06-15,2026,6,Monday,Clothing,4268.08,5579.478,22317.91,17072.32,5245.59
TXN-101630,2026-06-19 19:16:00,STR-104,CUST-5095,PRD-1045,2,14916.37,0.05,28341.1,UPI,Online,,2026-06-19,2026,6,Friday,Clothing,8228.67,14170.5515,28341.1,16457.34,11883.76
TXN-101631,2026-05-23 16:47:00,STR-103,CUST-5055,PRD-1027,4,2055.49,0.1,7399.76,Cash,Mobile App,,2026-05-23,2026,5,Saturday,Sports & Outdoors,1310.93,1849.9409999999998,7399.76,5243.72,2156.04
TXN-101632,2026-01-20 11:10:00,STR-105,CUST-5185,PRD-1028,3,6658.9,0.0,19976.7,Net Banking,Mobile App,,2026-01-20,2026,1,Tuesday,Sports & Outdoors,4509.69,6658.9,19976.7,13529.07,6447.63
TXN-101633,2026-06-18 14:44:00,STR-114,CUST-5180,PRD-1037,4,1918.22,0.0,7672.88,Net Banking,In-Store,,2026-06-18,2026,6,Thursday,Clothing,1442.39,1918.22,7672.88,5769.56,1903.32
